! #lon(deg), lat(deg), depth(km), dVs(%), dVp(%), drho(%)
126.496 8.300 5201.000 4.000 0.000 0.000
126.496 8.300 5211.000 4.000 0.000 0.000
126.496 8.300 5221.000 4.000 0.000 0.000
126.496 8.300 5231.000 4.000 0.000 0.000
126.496 8.300 5241.000 4.000 0.000 0.000
126.496 8.300 5251.000 4.000 0.000 0.000
126.496 8.300 5261.000 4.000 0.000 0.000
126.496 8.300 5271.000 4.000 0.000 0.000
126.496 8.300 5281.000 4.000 0.000 0.000
126.496 8.300 5291.000 4.000 0.000 0.000
126.496 8.300 5301.000 4.000 0.000 0.000
126.496 8.300 5311.000 4.000 0.000 0.000
126.496 8.300 5321.000 4.000 0.000 0.000
126.496 8.300 5331.000 4.000 0.000 0.000
126.496 8.300 5341.000 4.000 0.000 0.000
126.496 8.300 5351.000 4.000 0.000 0.000
126.496 8.300 5361.000 4.000 0.000 0.000
126.496 8.300 5371.000 4.000 0.000 0.000
103.379 8.934 5171.000 4.000 0.000 0.000
103.379 8.934 5181.000 4.000 0.000 0.000
103.379 8.934 5191.000 4.000 0.000 0.000
103.379 8.934 5201.000 4.000 0.000 0.000
103.379 8.934 5211.000 4.000 0.000 0.000
103.379 8.934 5221.000 4.000 0.000 0.000
103.379 8.934 5231.000 4.000 0.000 0.000
103.379 8.934 5241.000 4.000 0.000 0.000
103.379 8.934 5251.000 4.000 0.000 0.000
103.379 8.934 5261.000 4.000 0.000 0.000
103.379 8.934 5271.000 4.000 0.000 0.000
103.379 8.934 5281.000 4.000 0.000 0.000
103.379 8.934 5291.000 4.000 0.000 0.000
103.379 8.934 5301.000 4.000 0.000 0.000
103.379 8.934 5311.000 4.000 0.000 0.000
103.379 8.934 5321.000 4.000 0.000 0.000
103.379 8.934 5331.000 4.000 0.000 0.000
103.379 8.934 5341.000 4.000 0.000 0.000
103.379 8.934 5351.000 4.000 0.000 0.000
103.379 8.934 5361.000 4.000 0.000 0.000
103.379 8.934 5371.000 4.000 0.000 0.000
104.176 8.934 5171.000 4.000 0.000 0.000
104.176 8.934 5181.000 4.000 0.000 0.000
104.176 8.934 5191.000 4.000 0.000 0.000
104.176 8.934 5201.000 4.000 0.000 0.000
104.176 8.934 5211.000 4.000 0.000 0.000
104.176 8.934 5221.000 4.000 0.000 0.000
104.176 8.934 5231.000 4.000 0.000 0.000
104.176 8.934 5241.000 4.000 0.000 0.000
104.176 8.934 5251.000 4.000 0.000 0.000
104.176 8.934 5261.000 4.000 0.000 0.000
104.176 8.934 5271.000 4.000 0.000 0.000
104.176 8.934 5281.000 4.000 0.000 0.000
104.176 8.934 5291.000 4.000 0.000 0.000
104.176 8.934 5301.000 4.000 0.000 0.000
104.176 8.934 5311.000 4.000 0.000 0.000
104.176 8.934 5321.000 4.000 0.000 0.000
104.176 8.934 5331.000 4.000 0.000 0.000
104.176 8.934 5341.000 4.000 0.000 0.000
104.176 8.934 5351.000 4.000 0.000 0.000
104.176 8.934 5361.000 4.000 0.000 0.000
104.176 8.934 5371.000 4.000 0.000 0.000
104.973 8.934 5171.000 4.000 0.000 0.000
104.973 8.934 5181.000 4.000 0.000 0.000
104.973 8.934 5191.000 4.000 0.000 0.000
104.973 8.934 5201.000 4.000 0.000 0.000
104.973 8.934 5211.000 4.000 0.000 0.000
104.973 8.934 5221.000 4.000 0.000 0.000
104.973 8.934 5231.000 4.000 0.000 0.000
104.973 8.934 5241.000 4.000 0.000 0.000
104.973 8.934 5251.000 4.000 0.000 0.000
104.973 8.934 5261.000 4.000 0.000 0.000
104.973 8.934 5271.000 4.000 0.000 0.000
104.973 8.934 5281.000 4.000 0.000 0.000
104.973 8.934 5291.000 4.000 0.000 0.000
104.973 8.934 5301.000 4.000 0.000 0.000
104.973 8.934 5311.000 4.000 0.000 0.000
104.973 8.934 5321.000 4.000 0.000 0.000
104.973 8.934 5331.000 4.000 0.000 0.000
104.973 8.934 5341.000 4.000 0.000 0.000
104.973 8.934 5351.000 4.000 0.000 0.000
104.973 8.934 5361.000 4.000 0.000 0.000
104.973 8.934 5371.000 4.000 0.000 0.000
105.770 8.934 5171.000 4.000 0.000 0.000
105.770 8.934 5181.000 4.000 0.000 0.000
105.770 8.934 5191.000 4.000 0.000 0.000
105.770 8.934 5201.000 4.000 0.000 0.000
105.770 8.934 5211.000 4.000 0.000 0.000
105.770 8.934 5221.000 4.000 0.000 0.000
105.770 8.934 5231.000 4.000 0.000 0.000
105.770 8.934 5241.000 4.000 0.000 0.000
105.770 8.934 5251.000 4.000 0.000 0.000
105.770 8.934 5261.000 4.000 0.000 0.000
105.770 8.934 5271.000 4.000 0.000 0.000
105.770 8.934 5281.000 4.000 0.000 0.000
105.770 8.934 5291.000 4.000 0.000 0.000
105.770 8.934 5301.000 4.000 0.000 0.000
105.770 8.934 5311.000 4.000 0.000 0.000
105.770 8.934 5321.000 4.000 0.000 0.000
105.770 8.934 5331.000 4.000 0.000 0.000
105.770 8.934 5341.000 4.000 0.000 0.000
105.770 8.934 5351.000 4.000 0.000 0.000
105.770 8.934 5361.000 4.000 0.000 0.000
105.770 8.934 5371.000 4.000 0.000 0.000
106.567 8.934 5171.000 4.000 0.000 0.000
106.567 8.934 5181.000 4.000 0.000 0.000
106.567 8.934 5191.000 4.000 0.000 0.000
106.567 8.934 5201.000 4.000 0.000 0.000
106.567 8.934 5211.000 4.000 0.000 0.000
106.567 8.934 5221.000 4.000 0.000 0.000
106.567 8.934 5231.000 4.000 0.000 0.000
106.567 8.934 5241.000 4.000 0.000 0.000
106.567 8.934 5251.000 4.000 0.000 0.000
106.567 8.934 5261.000 4.000 0.000 0.000
106.567 8.934 5271.000 4.000 0.000 0.000
106.567 8.934 5281.000 4.000 0.000 0.000
106.567 8.934 5291.000 4.000 0.000 0.000
106.567 8.934 5301.000 4.000 0.000 0.000
106.567 8.934 5311.000 4.000 0.000 0.000
106.567 8.934 5321.000 4.000 0.000 0.000
106.567 8.934 5331.000 4.000 0.000 0.000
106.567 8.934 5341.000 4.000 0.000 0.000
106.567 8.934 5351.000 4.000 0.000 0.000
106.567 8.934 5361.000 4.000 0.000 0.000
106.567 8.934 5371.000 4.000 0.000 0.000
107.364 8.934 5171.000 4.000 0.000 0.000
107.364 8.934 5181.000 4.000 0.000 0.000
107.364 8.934 5191.000 4.000 0.000 0.000
107.364 8.934 5201.000 4.000 0.000 0.000
107.364 8.934 5211.000 4.000 0.000 0.000
107.364 8.934 5221.000 4.000 0.000 0.000
107.364 8.934 5231.000 4.000 0.000 0.000
107.364 8.934 5241.000 4.000 0.000 0.000
107.364 8.934 5251.000 4.000 0.000 0.000
107.364 8.934 5261.000 4.000 0.000 0.000
107.364 8.934 5271.000 4.000 0.000 0.000
107.364 8.934 5281.000 4.000 0.000 0.000
107.364 8.934 5291.000 4.000 0.000 0.000
107.364 8.934 5301.000 4.000 0.000 0.000
107.364 8.934 5311.000 4.000 0.000 0.000
107.364 8.934 5321.000 4.000 0.000 0.000
107.364 8.934 5331.000 4.000 0.000 0.000
107.364 8.934 5341.000 4.000 0.000 0.000
107.364 8.934 5351.000 4.000 0.000 0.000
107.364 8.934 5361.000 4.000 0.000 0.000
107.364 8.934 5371.000 4.000 0.000 0.000
108.162 8.934 5171.000 4.000 0.000 0.000
108.162 8.934 5181.000 4.000 0.000 0.000
108.162 8.934 5191.000 4.000 0.000 0.000
108.162 8.934 5201.000 4.000 0.000 0.000
108.162 8.934 5211.000 4.000 0.000 0.000
108.162 8.934 5221.000 4.000 0.000 0.000
108.162 8.934 5231.000 4.000 0.000 0.000
108.162 8.934 5241.000 4.000 0.000 0.000
108.162 8.934 5251.000 4.000 0.000 0.000
108.162 8.934 5261.000 4.000 0.000 0.000
108.162 8.934 5271.000 4.000 0.000 0.000
108.162 8.934 5281.000 4.000 0.000 0.000
108.162 8.934 5291.000 4.000 0.000 0.000
108.162 8.934 5301.000 4.000 0.000 0.000
108.162 8.934 5311.000 4.000 0.000 0.000
108.162 8.934 5321.000 4.000 0.000 0.000
108.162 8.934 5331.000 4.000 0.000 0.000
108.162 8.934 5341.000 4.000 0.000 0.000
108.162 8.934 5351.000 4.000 0.000 0.000
108.162 8.934 5361.000 4.000 0.000 0.000
108.162 8.934 5371.000 4.000 0.000 0.000
108.959 8.934 5171.000 4.000 0.000 0.000
108.959 8.934 5181.000 4.000 0.000 0.000
108.959 8.934 5191.000 4.000 0.000 0.000
108.959 8.934 5201.000 4.000 0.000 0.000
108.959 8.934 5211.000 4.000 0.000 0.000
108.959 8.934 5221.000 4.000 0.000 0.000
108.959 8.934 5231.000 4.000 0.000 0.000
108.959 8.934 5241.000 4.000 0.000 0.000
108.959 8.934 5251.000 4.000 0.000 0.000
108.959 8.934 5261.000 4.000 0.000 0.000
108.959 8.934 5271.000 4.000 0.000 0.000
108.959 8.934 5281.000 4.000 0.000 0.000
108.959 8.934 5291.000 4.000 0.000 0.000
108.959 8.934 5301.000 4.000 0.000 0.000
108.959 8.934 5311.000 4.000 0.000 0.000
108.959 8.934 5321.000 4.000 0.000 0.000
108.959 8.934 5331.000 4.000 0.000 0.000
108.959 8.934 5341.000 4.000 0.000 0.000
108.959 8.934 5351.000 4.000 0.000 0.000
108.959 8.934 5361.000 4.000 0.000 0.000
108.959 8.934 5371.000 4.000 0.000 0.000
109.756 8.934 5171.000 4.000 0.000 0.000
109.756 8.934 5181.000 4.000 0.000 0.000
109.756 8.934 5191.000 4.000 0.000 0.000
109.756 8.934 5201.000 4.000 0.000 0.000
109.756 8.934 5211.000 4.000 0.000 0.000
109.756 8.934 5221.000 4.000 0.000 0.000
109.756 8.934 5231.000 4.000 0.000 0.000
109.756 8.934 5241.000 4.000 0.000 0.000
109.756 8.934 5251.000 4.000 0.000 0.000
109.756 8.934 5261.000 4.000 0.000 0.000
109.756 8.934 5271.000 4.000 0.000 0.000
109.756 8.934 5281.000 4.000 0.000 0.000
109.756 8.934 5291.000 4.000 0.000 0.000
109.756 8.934 5301.000 4.000 0.000 0.000
109.756 8.934 5311.000 4.000 0.000 0.000
109.756 8.934 5321.000 4.000 0.000 0.000
109.756 8.934 5331.000 4.000 0.000 0.000
109.756 8.934 5341.000 4.000 0.000 0.000
109.756 8.934 5351.000 4.000 0.000 0.000
109.756 8.934 5361.000 4.000 0.000 0.000
109.756 8.934 5371.000 4.000 0.000 0.000
110.553 8.934 5171.000 4.000 0.000 0.000
110.553 8.934 5181.000 4.000 0.000 0.000
110.553 8.934 5191.000 4.000 0.000 0.000
110.553 8.934 5201.000 4.000 0.000 0.000
110.553 8.934 5211.000 4.000 0.000 0.000
110.553 8.934 5221.000 4.000 0.000 0.000
110.553 8.934 5231.000 4.000 0.000 0.000
110.553 8.934 5241.000 4.000 0.000 0.000
110.553 8.934 5251.000 4.000 0.000 0.000
110.553 8.934 5261.000 4.000 0.000 0.000
110.553 8.934 5271.000 4.000 0.000 0.000
110.553 8.934 5281.000 4.000 0.000 0.000
110.553 8.934 5291.000 4.000 0.000 0.000
110.553 8.934 5301.000 4.000 0.000 0.000
110.553 8.934 5311.000 4.000 0.000 0.000
110.553 8.934 5321.000 4.000 0.000 0.000
110.553 8.934 5331.000 4.000 0.000 0.000
110.553 8.934 5341.000 4.000 0.000 0.000
110.553 8.934 5351.000 4.000 0.000 0.000
110.553 8.934 5361.000 4.000 0.000 0.000
110.553 8.934 5371.000 4.000 0.000 0.000
111.350 8.934 5171.000 4.000 0.000 0.000
111.350 8.934 5181.000 4.000 0.000 0.000
111.350 8.934 5191.000 4.000 0.000 0.000
111.350 8.934 5201.000 4.000 0.000 0.000
111.350 8.934 5211.000 4.000 0.000 0.000
111.350 8.934 5221.000 4.000 0.000 0.000
111.350 8.934 5231.000 4.000 0.000 0.000
111.350 8.934 5241.000 4.000 0.000 0.000
111.350 8.934 5251.000 4.000 0.000 0.000
111.350 8.934 5261.000 4.000 0.000 0.000
111.350 8.934 5271.000 4.000 0.000 0.000
111.350 8.934 5281.000 4.000 0.000 0.000
111.350 8.934 5291.000 4.000 0.000 0.000
111.350 8.934 5301.000 4.000 0.000 0.000
111.350 8.934 5311.000 4.000 0.000 0.000
111.350 8.934 5321.000 4.000 0.000 0.000
111.350 8.934 5331.000 4.000 0.000 0.000
111.350 8.934 5341.000 4.000 0.000 0.000
111.350 8.934 5351.000 4.000 0.000 0.000
111.350 8.934 5361.000 4.000 0.000 0.000
111.350 8.934 5371.000 4.000 0.000 0.000
112.147 8.934 5171.000 4.000 0.000 0.000
112.147 8.934 5181.000 4.000 0.000 0.000
112.147 8.934 5191.000 4.000 0.000 0.000
112.147 8.934 5201.000 4.000 0.000 0.000
112.147 8.934 5211.000 4.000 0.000 0.000
112.147 8.934 5221.000 4.000 0.000 0.000
112.147 8.934 5231.000 4.000 0.000 0.000
112.147 8.934 5241.000 4.000 0.000 0.000
112.147 8.934 5251.000 4.000 0.000 0.000
112.147 8.934 5261.000 4.000 0.000 0.000
112.147 8.934 5271.000 4.000 0.000 0.000
112.147 8.934 5281.000 4.000 0.000 0.000
112.147 8.934 5291.000 4.000 0.000 0.000
112.147 8.934 5301.000 4.000 0.000 0.000
112.147 8.934 5311.000 4.000 0.000 0.000
112.147 8.934 5321.000 4.000 0.000 0.000
112.147 8.934 5331.000 4.000 0.000 0.000
112.147 8.934 5341.000 4.000 0.000 0.000
112.147 8.934 5351.000 4.000 0.000 0.000
112.147 8.934 5361.000 4.000 0.000 0.000
112.147 8.934 5371.000 4.000 0.000 0.000
112.944 8.934 5171.000 4.000 0.000 0.000
112.944 8.934 5181.000 4.000 0.000 0.000
112.944 8.934 5191.000 4.000 0.000 0.000
112.944 8.934 5201.000 4.000 0.000 0.000
112.944 8.934 5211.000 4.000 0.000 0.000
112.944 8.934 5221.000 4.000 0.000 0.000
112.944 8.934 5231.000 4.000 0.000 0.000
112.944 8.934 5241.000 4.000 0.000 0.000
112.944 8.934 5251.000 4.000 0.000 0.000
112.944 8.934 5261.000 4.000 0.000 0.000
112.944 8.934 5271.000 4.000 0.000 0.000
112.944 8.934 5281.000 4.000 0.000 0.000
112.944 8.934 5291.000 4.000 0.000 0.000
112.944 8.934 5301.000 4.000 0.000 0.000
112.944 8.934 5311.000 4.000 0.000 0.000
112.944 8.934 5321.000 4.000 0.000 0.000
112.944 8.934 5331.000 4.000 0.000 0.000
112.944 8.934 5341.000 4.000 0.000 0.000
112.944 8.934 5351.000 4.000 0.000 0.000
112.944 8.934 5361.000 4.000 0.000 0.000
112.944 8.934 5371.000 4.000 0.000 0.000
113.742 8.934 5171.000 4.000 0.000 0.000
113.742 8.934 5181.000 4.000 0.000 0.000
113.742 8.934 5191.000 4.000 0.000 0.000
113.742 8.934 5201.000 4.000 0.000 0.000
113.742 8.934 5211.000 4.000 0.000 0.000
113.742 8.934 5221.000 4.000 0.000 0.000
113.742 8.934 5231.000 4.000 0.000 0.000
113.742 8.934 5241.000 4.000 0.000 0.000
113.742 8.934 5251.000 4.000 0.000 0.000
113.742 8.934 5261.000 4.000 0.000 0.000
113.742 8.934 5271.000 4.000 0.000 0.000
113.742 8.934 5281.000 4.000 0.000 0.000
113.742 8.934 5291.000 4.000 0.000 0.000
113.742 8.934 5301.000 4.000 0.000 0.000
113.742 8.934 5311.000 4.000 0.000 0.000
113.742 8.934 5321.000 4.000 0.000 0.000
113.742 8.934 5331.000 4.000 0.000 0.000
113.742 8.934 5341.000 4.000 0.000 0.000
113.742 8.934 5351.000 4.000 0.000 0.000
113.742 8.934 5361.000 4.000 0.000 0.000
113.742 8.934 5371.000 4.000 0.000 0.000
114.539 8.934 5171.000 4.000 0.000 0.000
114.539 8.934 5181.000 4.000 0.000 0.000
114.539 8.934 5191.000 4.000 0.000 0.000
114.539 8.934 5201.000 4.000 0.000 0.000
114.539 8.934 5211.000 4.000 0.000 0.000
114.539 8.934 5221.000 4.000 0.000 0.000
114.539 8.934 5231.000 4.000 0.000 0.000
114.539 8.934 5241.000 4.000 0.000 0.000
114.539 8.934 5251.000 4.000 0.000 0.000
114.539 8.934 5261.000 4.000 0.000 0.000
114.539 8.934 5271.000 4.000 0.000 0.000
114.539 8.934 5281.000 4.000 0.000 0.000
114.539 8.934 5291.000 4.000 0.000 0.000
114.539 8.934 5301.000 4.000 0.000 0.000
114.539 8.934 5311.000 4.000 0.000 0.000
114.539 8.934 5321.000 4.000 0.000 0.000
114.539 8.934 5331.000 4.000 0.000 0.000
114.539 8.934 5341.000 4.000 0.000 0.000
114.539 8.934 5351.000 4.000 0.000 0.000
114.539 8.934 5361.000 4.000 0.000 0.000
114.539 8.934 5371.000 4.000 0.000 0.000
115.336 8.934 5171.000 4.000 0.000 0.000
115.336 8.934 5181.000 4.000 0.000 0.000
115.336 8.934 5191.000 4.000 0.000 0.000
115.336 8.934 5201.000 4.000 0.000 0.000
115.336 8.934 5211.000 4.000 0.000 0.000
115.336 8.934 5221.000 4.000 0.000 0.000
115.336 8.934 5231.000 4.000 0.000 0.000
115.336 8.934 5241.000 4.000 0.000 0.000
115.336 8.934 5251.000 4.000 0.000 0.000
115.336 8.934 5261.000 4.000 0.000 0.000
115.336 8.934 5271.000 4.000 0.000 0.000
115.336 8.934 5281.000 4.000 0.000 0.000
115.336 8.934 5291.000 4.000 0.000 0.000
115.336 8.934 5301.000 4.000 0.000 0.000
115.336 8.934 5311.000 4.000 0.000 0.000
115.336 8.934 5321.000 4.000 0.000 0.000
115.336 8.934 5331.000 4.000 0.000 0.000
115.336 8.934 5341.000 4.000 0.000 0.000
115.336 8.934 5351.000 4.000 0.000 0.000
115.336 8.934 5361.000 4.000 0.000 0.000
115.336 8.934 5371.000 4.000 0.000 0.000
116.133 8.934 5171.000 4.000 0.000 0.000
116.133 8.934 5181.000 4.000 0.000 0.000
116.133 8.934 5191.000 4.000 0.000 0.000
116.133 8.934 5201.000 4.000 0.000 0.000
116.133 8.934 5211.000 4.000 0.000 0.000
116.133 8.934 5221.000 4.000 0.000 0.000
116.133 8.934 5231.000 4.000 0.000 0.000
116.133 8.934 5241.000 4.000 0.000 0.000
116.133 8.934 5251.000 4.000 0.000 0.000
116.133 8.934 5261.000 4.000 0.000 0.000
116.133 8.934 5271.000 4.000 0.000 0.000
116.133 8.934 5281.000 4.000 0.000 0.000
116.133 8.934 5291.000 4.000 0.000 0.000
116.133 8.934 5301.000 4.000 0.000 0.000
116.133 8.934 5311.000 4.000 0.000 0.000
116.133 8.934 5321.000 4.000 0.000 0.000
116.133 8.934 5331.000 4.000 0.000 0.000
116.133 8.934 5341.000 4.000 0.000 0.000
116.133 8.934 5351.000 4.000 0.000 0.000
116.133 8.934 5361.000 4.000 0.000 0.000
116.133 8.934 5371.000 4.000 0.000 0.000
116.930 8.934 5171.000 4.000 0.000 0.000
116.930 8.934 5181.000 4.000 0.000 0.000
116.930 8.934 5191.000 4.000 0.000 0.000
116.930 8.934 5201.000 4.000 0.000 0.000
116.930 8.934 5211.000 4.000 0.000 0.000
116.930 8.934 5221.000 4.000 0.000 0.000
116.930 8.934 5231.000 4.000 0.000 0.000
116.930 8.934 5241.000 4.000 0.000 0.000
116.930 8.934 5251.000 4.000 0.000 0.000
116.930 8.934 5261.000 4.000 0.000 0.000
116.930 8.934 5271.000 4.000 0.000 0.000
116.930 8.934 5281.000 4.000 0.000 0.000
116.930 8.934 5291.000 4.000 0.000 0.000
116.930 8.934 5301.000 4.000 0.000 0.000
116.930 8.934 5311.000 4.000 0.000 0.000
116.930 8.934 5321.000 4.000 0.000 0.000
116.930 8.934 5331.000 4.000 0.000 0.000
116.930 8.934 5341.000 4.000 0.000 0.000
116.930 8.934 5351.000 4.000 0.000 0.000
116.930 8.934 5361.000 4.000 0.000 0.000
116.930 8.934 5371.000 4.000 0.000 0.000
117.727 8.934 5171.000 4.000 0.000 0.000
117.727 8.934 5181.000 4.000 0.000 0.000
117.727 8.934 5191.000 4.000 0.000 0.000
117.727 8.934 5201.000 4.000 0.000 0.000
117.727 8.934 5211.000 4.000 0.000 0.000
117.727 8.934 5221.000 4.000 0.000 0.000
117.727 8.934 5231.000 4.000 0.000 0.000
117.727 8.934 5241.000 4.000 0.000 0.000
117.727 8.934 5251.000 4.000 0.000 0.000
117.727 8.934 5261.000 4.000 0.000 0.000
117.727 8.934 5271.000 4.000 0.000 0.000
117.727 8.934 5281.000 4.000 0.000 0.000
117.727 8.934 5291.000 4.000 0.000 0.000
117.727 8.934 5301.000 4.000 0.000 0.000
117.727 8.934 5311.000 4.000 0.000 0.000
117.727 8.934 5321.000 4.000 0.000 0.000
117.727 8.934 5331.000 4.000 0.000 0.000
117.727 8.934 5341.000 4.000 0.000 0.000
117.727 8.934 5351.000 4.000 0.000 0.000
117.727 8.934 5361.000 4.000 0.000 0.000
117.727 8.934 5371.000 4.000 0.000 0.000
118.524 8.934 5171.000 4.000 0.000 0.000
118.524 8.934 5181.000 4.000 0.000 0.000
118.524 8.934 5191.000 4.000 0.000 0.000
118.524 8.934 5201.000 4.000 0.000 0.000
118.524 8.934 5211.000 4.000 0.000 0.000
118.524 8.934 5221.000 4.000 0.000 0.000
118.524 8.934 5231.000 4.000 0.000 0.000
118.524 8.934 5241.000 4.000 0.000 0.000
118.524 8.934 5251.000 4.000 0.000 0.000
118.524 8.934 5261.000 4.000 0.000 0.000
118.524 8.934 5271.000 4.000 0.000 0.000
118.524 8.934 5281.000 4.000 0.000 0.000
118.524 8.934 5291.000 4.000 0.000 0.000
118.524 8.934 5301.000 4.000 0.000 0.000
118.524 8.934 5311.000 4.000 0.000 0.000
118.524 8.934 5321.000 4.000 0.000 0.000
118.524 8.934 5331.000 4.000 0.000 0.000
118.524 8.934 5341.000 4.000 0.000 0.000
118.524 8.934 5351.000 4.000 0.000 0.000
118.524 8.934 5361.000 4.000 0.000 0.000
118.524 8.934 5371.000 4.000 0.000 0.000
119.322 8.934 5171.000 4.000 0.000 0.000
119.322 8.934 5181.000 4.000 0.000 0.000
119.322 8.934 5191.000 4.000 0.000 0.000
119.322 8.934 5201.000 4.000 0.000 0.000
119.322 8.934 5211.000 4.000 0.000 0.000
119.322 8.934 5221.000 4.000 0.000 0.000
119.322 8.934 5231.000 4.000 0.000 0.000
119.322 8.934 5241.000 4.000 0.000 0.000
119.322 8.934 5251.000 4.000 0.000 0.000
119.322 8.934 5261.000 4.000 0.000 0.000
119.322 8.934 5271.000 4.000 0.000 0.000
119.322 8.934 5281.000 4.000 0.000 0.000
119.322 8.934 5291.000 4.000 0.000 0.000
119.322 8.934 5301.000 4.000 0.000 0.000
119.322 8.934 5311.000 4.000 0.000 0.000
119.322 8.934 5321.000 4.000 0.000 0.000
119.322 8.934 5331.000 4.000 0.000 0.000
119.322 8.934 5341.000 4.000 0.000 0.000
119.322 8.934 5351.000 4.000 0.000 0.000
119.322 8.934 5361.000 4.000 0.000 0.000
119.322 8.934 5371.000 4.000 0.000 0.000
120.119 8.934 5171.000 4.000 0.000 0.000
120.119 8.934 5181.000 4.000 0.000 0.000
120.119 8.934 5191.000 4.000 0.000 0.000
120.119 8.934 5201.000 4.000 0.000 0.000
120.119 8.934 5211.000 4.000 0.000 0.000
120.119 8.934 5221.000 4.000 0.000 0.000
120.119 8.934 5231.000 4.000 0.000 0.000
120.119 8.934 5241.000 4.000 0.000 0.000
120.119 8.934 5251.000 4.000 0.000 0.000
120.119 8.934 5261.000 4.000 0.000 0.000
120.119 8.934 5271.000 4.000 0.000 0.000
120.119 8.934 5281.000 4.000 0.000 0.000
120.119 8.934 5291.000 4.000 0.000 0.000
120.119 8.934 5301.000 4.000 0.000 0.000
120.119 8.934 5311.000 4.000 0.000 0.000
120.119 8.934 5321.000 4.000 0.000 0.000
120.119 8.934 5331.000 4.000 0.000 0.000
120.119 8.934 5341.000 4.000 0.000 0.000
120.119 8.934 5351.000 4.000 0.000 0.000
120.119 8.934 5361.000 4.000 0.000 0.000
120.119 8.934 5371.000 4.000 0.000 0.000
120.916 8.934 5171.000 4.000 0.000 0.000
120.916 8.934 5181.000 4.000 0.000 0.000
120.916 8.934 5191.000 4.000 0.000 0.000
120.916 8.934 5201.000 4.000 0.000 0.000
120.916 8.934 5211.000 4.000 0.000 0.000
120.916 8.934 5221.000 4.000 0.000 0.000
120.916 8.934 5231.000 4.000 0.000 0.000
120.916 8.934 5241.000 4.000 0.000 0.000
120.916 8.934 5251.000 4.000 0.000 0.000
120.916 8.934 5261.000 4.000 0.000 0.000
120.916 8.934 5271.000 4.000 0.000 0.000
120.916 8.934 5281.000 4.000 0.000 0.000
120.916 8.934 5291.000 4.000 0.000 0.000
120.916 8.934 5301.000 4.000 0.000 0.000
120.916 8.934 5311.000 4.000 0.000 0.000
120.916 8.934 5321.000 4.000 0.000 0.000
120.916 8.934 5331.000 4.000 0.000 0.000
120.916 8.934 5341.000 4.000 0.000 0.000
120.916 8.934 5351.000 4.000 0.000 0.000
120.916 8.934 5361.000 4.000 0.000 0.000
120.916 8.934 5371.000 4.000 0.000 0.000
121.713 8.934 5171.000 4.000 0.000 0.000
121.713 8.934 5181.000 4.000 0.000 0.000
121.713 8.934 5191.000 4.000 0.000 0.000
121.713 8.934 5201.000 4.000 0.000 0.000
121.713 8.934 5211.000 4.000 0.000 0.000
121.713 8.934 5221.000 4.000 0.000 0.000
121.713 8.934 5231.000 4.000 0.000 0.000
121.713 8.934 5241.000 4.000 0.000 0.000
121.713 8.934 5251.000 4.000 0.000 0.000
121.713 8.934 5261.000 4.000 0.000 0.000
121.713 8.934 5271.000 4.000 0.000 0.000
121.713 8.934 5281.000 4.000 0.000 0.000
121.713 8.934 5291.000 4.000 0.000 0.000
121.713 8.934 5301.000 4.000 0.000 0.000
121.713 8.934 5311.000 4.000 0.000 0.000
121.713 8.934 5321.000 4.000 0.000 0.000
121.713 8.934 5331.000 4.000 0.000 0.000
121.713 8.934 5341.000 4.000 0.000 0.000
121.713 8.934 5351.000 4.000 0.000 0.000
121.713 8.934 5361.000 4.000 0.000 0.000
121.713 8.934 5371.000 4.000 0.000 0.000
122.510 8.934 5171.000 4.000 0.000 0.000
122.510 8.934 5181.000 4.000 0.000 0.000
122.510 8.934 5191.000 4.000 0.000 0.000
122.510 8.934 5201.000 4.000 0.000 0.000
122.510 8.934 5211.000 4.000 0.000 0.000
122.510 8.934 5221.000 4.000 0.000 0.000
122.510 8.934 5231.000 4.000 0.000 0.000
122.510 8.934 5241.000 4.000 0.000 0.000
122.510 8.934 5251.000 4.000 0.000 0.000
122.510 8.934 5261.000 4.000 0.000 0.000
122.510 8.934 5271.000 4.000 0.000 0.000
122.510 8.934 5281.000 4.000 0.000 0.000
122.510 8.934 5291.000 4.000 0.000 0.000
122.510 8.934 5301.000 4.000 0.000 0.000
122.510 8.934 5311.000 4.000 0.000 0.000
122.510 8.934 5321.000 4.000 0.000 0.000
122.510 8.934 5331.000 4.000 0.000 0.000
122.510 8.934 5341.000 4.000 0.000 0.000
